OrderID,Customer Id,Product,Region,OrderDate,Quantity,UnitPrice,Total Sales/ revenue,Average sales
1015,Cus1485,Hat,East,3/31/2024,11,10,110,161.04502
1016,Cus1415,Socks,West,4/30/2024,4,20,80,123.64444
1020,Cus1018,Hat,West,8/31/2024,7,50,350,161.12721
1001,Cus1468,Shirt,North,1/31/2023,5,20,100,329.69027
1005,Cus1126,Jacket,North,5/31/2023,2,60,120,139.11504
1012,Cus1252,Gloves,West,12/31/2023,5,20,100,196.89579
1015,Cus1310,Hat,East,3/31/2024,11,10,110,160.82258
1016,Cus1331,Socks,West,4/30/2024,4,20,80,123.74165
1001,Cus1225,Shirt,North,1/31/2023,5,20,100,330.19956
1005,Cus1159,Jacket,North,5/31/2023,2,60,120,139.15743
1006,Cus1373,Gloves,South,6/30/2023,8,25,200,197.11111
1008,Cus1154,Shoes,West,8/31/2023,4,15,60,289.22689
1010,Cus1210,Socks,South,10/31/2023,9,30,270,123.83929
1013,Cus1127,Shirt,North,1/31/2024,8,50,400,330.71111
1014,Cus1165,Shoes,South,2/29/2024,10,60,600,289.61279
1015,Cus1379,Hat,East,3/31/2024,11,10,110,160.90468
1016,Cus1165,Socks,West,4/30/2024,4,20,80,123.51230
1017,Cus1301,Jacket,North,5/31/2024,3,30,90,139.20000
1018,Cus1210,Gloves,South,6/30/2024,12,25,300,197.10468
1001,Cus1042,Shirt,North,1/31/2023,5,20,100,330.55679
1004,Cus1497,Socks,West,4/30/2023,3,5,15,123.60987
1010,Cus1500,Socks,South,10/31/2023,9,30,270,123.85393
1012,Cus1185,Gloves,West,12/31/2023,5,20,100,196.87500
1017,Cus1204,Jacket,North,5/31/2024,3,30,90,139.30958
1019,Cus1456,Shoes,East,7/31/2024,5,15,75,289.08938
1002,Cus1397,Shoes,South,2/28/2023,10,50,500,289.45101
1003,Cus1414,Hat,East,3/31/2023,7,15,105,160.98706
1004,Cus1218,Socks,West,4/30/2023,3,5,15,123.52477
1006,Cus1429,Gloves,South,6/30/2023,8,25,200,197.09172
1012,Cus1027,Gloves,West,12/31/2023,5,20,100,197.08520
1014,Cus1075,Shoes,South,2/29/2024,10,60,600,289.09475
1004,Cus1249,Socks,West,4/30/2023,3,5,15,123.76975
1006,Cus1196,Gloves,South,6/30/2023,8,25,200,197.30337
1008,Cus1495,Shoes,West,8/31/2023,4,15,60,288.56780
1011,Cus1106,Jacket,East,11/30/2023,6,35,210,139.41964
1017,Cus1025,Jacket,North,5/31/2024,3,30,90,139.26174
1018,Cus1168,Gloves,South,6/30/2024,12,25,300,197.29730
1005,Cus1186,Jacket,North,5/31/2023,2,60,120,139.37220
1007,Cus1099,Shirt,East,7/31/2023,12,40,480,331.07143
1005,Cus1163,Jacket,North,5/31/2023,2,60,120,139.41573
1009,Cus1068,Hat,North,9/30/2023,7,10,70,161.07780
1012,Cus1056,Gloves,West,12/31/2023,5,20,100,197.06546
1013,Cus1009,Shirt,North,1/31/2024,8,50,400,330.73826
1016,Cus1359,Socks,West,4/30/2024,4,20,80,124.01584
1017,Cus1182,Jacket,North,5/31/2024,3,30,90,139.45946
1019,Cus1471,Shoes,East,7/31/2024,5,15,75,288.95586
1020,Cus1306,Hat,West,8/31/2024,7,50,350,161.22565
1001,Cus1376,Shirt,North,1/31/2023,5,20,100,330.58296
1006,Cus1001,Gloves,South,6/30/2023,8,25,200,197.28507
1007,Cus1139,Shirt,East,7/31/2023,12,40,480,331.10112
1015,Cus1390,Hat,East,3/31/2024,11,10,110,160.91870
1001,Cus1478,Shirt,North,1/31/2023,5,20,100,330.76577
1004,Cus1283,Socks,West,4/30/2023,3,5,15,124.11565
1005,Cus1316,Jacket,North,5/31/2023,2,60,120,139.57111
1013,Cus1309,Shirt,North,1/31/2024,8,50,400,331.28668
1014,Cus1012,Shoes,South,2/29/2024,10,60,600,289.31973
1015,Cus1019,Hat,East,3/31/2024,11,10,110,161.00163
1016,Cus1129,Socks,West,4/30/2024,4,20,80,124.36364
1018,Cus1235,Gloves,South,6/30/2024,12,25,300,197.27891
1020,Cus1442,Hat,West,8/31/2024,7,50,350,161.08483
1003,Cus1066,Hat,East,3/31/2023,7,15,105,160.77614
1007,Cus1287,Shirt,East,7/31/2023,12,40,480,331.13122
1008,Cus1288,Shoes,West,8/31/2023,4,15,60,288.79046
1009,Cus1279,Hat,North,9/30/2023,7,10,70,160.86743
1010,Cus1347,Socks,South,10/31/2023,9,30,270,124.46469
1012,Cus1014,Gloves,West,12/31/2023,5,20,100,197.04545
1014,Cus1166,Shoes,South,2/29/2024,10,60,600,289.18089
1018,Cus1088,Gloves,South,6/30/2024,12,25,300,197.26651
1006,Cus1418,Gloves,South,6/30/2023,8,25,200,197.03196
1008,Cus1368,Shoes,West,8/31/2023,4,15,60,288.64957
1010,Cus1388,Socks,South,10/31/2023,9,30,270,124.13242
1015,Cus1482,Hat,East,3/31/2024,11,10,110,161.01639
1016,Cus1174,Socks,West,4/30/2024,4,20,80,123.79863
1003,Cus1298,Hat,East,3/31/2023,7,15,105,161.10016
1004,Cus1192,Socks,West,4/30/2023,3,5,15,123.89908
1005,Cus1140,Jacket,North,5/31/2023,2,60,120,139.61538
1007,Cus1419,Shirt,East,7/31/2023,12,40,480,330.79365
1008,Cus1367,Shoes,West,8/31/2023,4,15,60,289.04110
1011,Cus1153,Jacket,East,11/30/2023,6,35,210,139.65986
1016,Cus1025,Socks,West,4/30/2024,4,20,80,124.14943
1001,Cus1400,Shirt,North,1/31/2023,5,20,100,330.45455
1002,Cus1303,Shoes,South,2/28/2023,10,50,500,289.43396
1003,Cus1250,Hat,East,3/31/2023,7,15,105,161.19243
1015,Cus1403,Hat,East,3/31/2024,11,10,110,161.28501
1009,Cus1458,Hat,North,9/30/2023,7,10,70,161.36964
1015,Cus1413,Hat,East,3/31/2024,11,10,110,161.52066
1016,Cus1442,Socks,West,4/30/2024,4,20,80,124.25115
1018,Cus1175,Gloves,South,6/30/2024,12,25,300,197.02517
1002,Cus1265,Shoes,South,2/28/2023,10,50,500,289.07216
1006,Cus1465,Gloves,South,6/30/2023,8,25,200,196.78899
1008,Cus1040,Shoes,West,8/31/2023,4,15,60,288.70912
1013,Cus1180,Shirt,North,1/31/2024,8,50,400,330.97950
1014,Cus1026,Shoes,South,2/29/2024,10,60,600,289.10345
1005,Cus1305,Jacket,North,5/31/2023,2,60,120,139.50000
1010,Cus1047,Socks,South,10/31/2023,9,30,270,124.35335
1012,Cus1255,Gloves,West,12/31/2023,5,20,100,196.78161
1018,Cus1421,Gloves,South,6/30/2024,12,25,300,197.00461
1001,Cus1151,Shirt,North,1/31/2023,5,20,100,330.82192
1007,Cus1425,Shirt,East,7/31/2023,12,40,480,331.35011
1010,Cus1382,Socks,South,10/31/2023,9,30,270,124.01620
1011,Cus1409,Jacket,East,11/30/2023,6,35,210,139.54442
1016,Cus1097,Socks,West,4/30/2024,4,20,80,123.67749
1020,Cus1031,Hat,West,8/31/2024,7,50,350,161.60596
1005,Cus1257,Jacket,North,5/31/2023,2,60,120,139.38356
1007,Cus1333,Shirt,East,7/31/2023,12,40,480,331.00917
1008,Cus1088,Shoes,West,8/31/2023,4,15,60,288.56649
1010,Cus1464,Socks,South,10/31/2023,9,30,270,123.77907
1011,Cus1108,Jacket,East,11/30/2023,6,35,210,139.42792
1012,Cus1413,Gloves,West,12/31/2023,5,20,100,196.76674
1013,Cus1195,Shirt,North,1/31/2024,8,50,400,330.66667
1014,Cus1016,Shoes,South,2/29/2024,10,60,600,288.96194
1019,Cus1430,Shoes,East,7/31/2024,5,15,75,288.42288
1007,Cus1054,Shirt,East,7/31/2023,12,40,480,330.50691
1012,Cus1148,Gloves,West,12/31/2023,5,20,100,196.99074
1013,Cus1478,Shirt,North,1/31/2024,8,50,400,330.16166
1016,Cus1112,Socks,West,4/30/2024,4,20,80,123.43823
1018,Cus1391,Gloves,South,6/30/2024,12,25,300,197.21578
1020,Cus1339,Hat,West,8/31/2024,7,50,350,161.29353
1003,Cus1026,Hat,East,3/31/2023,7,15,105,160.98007
1012,Cus1072,Gloves,West,12/31/2023,5,20,100,196.97674
1003,Cus1410,Hat,East,3/31/2023,7,15,105,161.07321
1008,Cus1190,Shoes,West,8/31/2023,4,15,60,288.79340
1010,Cus1497,Socks,South,10/31/2023,9,30,270,123.53972
1011,Cus1497,Jacket,East,11/30/2023,6,35,210,139.26606
1012,Cus1096,Gloves,West,12/31/2023,5,20,100,197.20280
1013,Cus1045,Shirt,North,1/31/2024,8,50,400,330.00000
1014,Cus1351,Shoes,South,2/29/2024,10,60,600,289.19130
1016,Cus1113,Socks,West,4/30/2024,4,20,80,123.19672
1020,Cus1192,Hat,West,8/31/2024,7,50,350,161.16667
1007,Cus1302,Shirt,East,7/31/2023,12,40,480,329.83759
1013,Cus1468,Shirt,North,1/31/2024,8,50,400,329.48837
1015,Cus1058,Hat,East,3/31/2024,11,10,110,160.85142
1016,Cus1128,Socks,West,4/30/2024,4,20,80,123.29812
1017,Cus1188,Jacket,North,5/31/2024,3,30,90,139.10345
1001,Cus1155,Shirt,North,1/31/2023,5,20,100,329.32401
1003,Cus1336,Hat,East,3/31/2023,7,15,105,160.93645
1010,Cus1341,Socks,South,10/31/2023,9,30,270,123.40000
1015,Cus1450,Hat,East,3/31/2024,11,10,110,161.03015
1017,Cus1185,Jacket,North,5/31/2024,3,30,90,139.21659
1018,Cus1353,Gloves,South,6/30/2024,12,25,300,197.42991
1019,Cus1373,Shoes,East,7/31/2024,5,15,75,288.64983
1004,Cus1084,Socks,West,4/30/2023,3,5,15,123.05425
1008,Cus1038,Shoes,West,8/31/2023,4,15,60,289.02269
1012,Cus1125,Gloves,West,12/31/2023,5,20,100,197.18970
1014,Cus1224,Shoes,South,2/29/2024,10,60,600,289.42308
1016,Cus1016,Socks,West,4/30/2024,4,20,80,123.30969
1001,Cus1471,Shirt,North,1/31/2023,5,20,100,329.85981
1011,Cus1053,Jacket,East,11/30/2023,6,35,210,139.33025
1013,Cus1110,Shirt,North,1/31/2024,8,50,400,330.39813
1014,Cus1156,Shoes,South,2/29/2024,10,60,600,288.87916
1001,Cus1046,Shirt,North,1/31/2023,5,20,100,330.23474
1004,Cus1017,Socks,West,4/30/2023,3,5,15,123.41232
1005,Cus1029,Jacket,North,5/31/2023,2,60,120,139.16667
1007,Cus1464,Shirt,East,7/31/2023,12,40,480,330.77647
1009,Cus1136,Hat,North,9/30/2023,7,10,70,161.11577
1020,Cus1212,Hat,West,8/31/2024,7,50,350,161.26891
1004,Cus1463,Socks,West,4/30/2023,3,5,15,123.66983
1005,Cus1003,Jacket,North,5/31/2023,2,60,120,139.21114
1008,Cus1380,Shoes,West,8/31/2023,4,15,60,288.33333
1012,Cus1094,Gloves,West,12/31/2023,5,20,100,197.41784
1016,Cus1465,Socks,West,4/30/2024,4,20,80,123.92857
1003,Cus1109,Hat,East,3/31/2023,7,15,105,160.95118
1004,Cus1275,Socks,West,4/30/2023,3,5,15,124.03341
1005,Cus1480,Jacket,North,5/31/2023,2,60,120,139.25581
1006,Cus1412,Gloves,South,6/30/2023,8,25,200,197.64706
1009,Cus1358,Hat,North,9/30/2023,7,10,70,161.04553
1011,Cus1309,Jacket,East,11/30/2023,6,35,210,139.30070
1017,Cus1360,Jacket,North,5/31/2024,3,30,90,139.13551
1020,Cus1281,Hat,West,8/31/2024,7,50,350,161.19932
1012,Cus1074,Gloves,West,12/31/2023,5,20,100,197.64151
1020,Cus1443,Hat,West,8/31/2024,7,50,350,160.87986
1003,Cus1415,Hat,East,3/31/2023,7,15,105,160.55932
1012,Cus1182,Gloves,West,12/31/2023,5,20,100,197.87234
1017,Cus1076,Jacket,North,5/31/2024,3,30,90,139.25059
1020,Cus1052,Hat,West,8/31/2024,7,50,350,160.65365
1006,Cus1055,Gloves,South,6/30/2023,8,25,200,198.10427
1008,Cus1255,Shoes,West,8/31/2023,4,15,60,288.73462
1011,Cus1179,Jacket,East,11/30/2023,6,35,210,139.36620
1012,Cus1499,Gloves,West,12/31/2023,5,20,100,198.09976
1013,Cus1305,Shirt,North,1/31/2024,8,50,400,330.42453
1014,Cus1384,Shoes,South,2/29/2024,10,60,600,289.13732
1016,Cus1068,Socks,West,4/30/2024,4,20,80,124.29426
1020,Cus1383,Hat,West,8/31/2024,7,50,350,160.33163
1002,Cus1472,Shoes,South,2/28/2023,10,50,500,288.58907
1003,Cus1349,Hat,East,3/31/2023,7,15,105,160.00852
1012,Cus1394,Gloves,West,12/31/2023,5,20,100,198.33333
1013,Cus1356,Shirt,North,1/31/2024,8,50,400,330.26005
1019,Cus1358,Shoes,East,7/31/2024,5,15,75,288.21555
1020,Cus1489,Hat,West,8/31/2024,7,50,350,160.10239
1001,Cus1293,Shirt,North,1/31/2023,5,20,100,330.09479
1002,Cus1413,Shoes,South,2/28/2023,10,50,500,288.59292
1003,Cus1394,Hat,East,3/31/2023,7,15,105,159.77778
1006,Cus1110,Gloves,South,6/30/2023,8,25,200,198.56802
1007,Cus1349,Shirt,East,7/31/2023,12,40,480,330.64133
1013,Cus1326,Shirt,North,1/31/2024,8,50,400,330.28571
1008,Cus1252,Shoes,West,8/31/2023,4,15,60,288.21809
1015,Cus1411,Hat,East,3/31/2024,11,10,110,159.87158
1019,Cus1485,Shoes,East,7/31/2024,5,15,75,288.62345
1001,Cus1273,Shirt,North,1/31/2023,5,20,100,330.11933
1002,Cus1468,Shoes,South,2/28/2023,10,50,500,289.00356
1004,Cus1036,Socks,West,4/30/2023,3,5,15,124.40048
1005,Cus1407,Jacket,North,5/31/2023,2,60,120,139.20000
1006,Cus1094,Gloves,South,6/30/2023,8,25,200,198.56459
1009,Cus1465,Hat,North,9/30/2023,7,10,70,159.95712
1012,Cus1166,Gloves,West,12/31/2023,5,20,100,198.56115
1013,Cus1217,Shirt,North,1/31/2024,8,50,400,330.66986
1015,Cus1179,Hat,East,3/31/2024,11,10,110,160.11168
1001,Cus1422,Shirt,North,1/31/2023,5,20,100,330.50360
1004,Cus1344,Socks,West,4/30/2023,3,5,15,124.66346
1005,Cus1273,Jacket,North,5/31/2023,2,60,120,139.24528
1009,Cus1257,Hat,North,9/30/2023,7,10,70,160.19793
1010,Cus1339,Socks,South,10/31/2023,9,30,270,124.92771
1011,Cus1063,Jacket,East,11/30/2023,6,35,210,139.29078
1012,Cus1016,Gloves,West,12/31/2023,5,20,100,198.79808
1014,Cus1226,Shoes,South,2/29/2024,10,60,600,288.62745
1020,Cus1430,Hat,West,8/31/2024,7,50,350,160.35345
1004,Cus1416,Socks,West,4/30/2023,3,5,15,124.57729
1005,Cus1102,Jacket,North,5/31/2023,2,60,120,139.12322
1010,Cus1132,Socks,South,10/31/2023,9,30,270,124.84262
1015,Cus1338,Hat,East,3/31/2024,11,10,110,160.02591
1019,Cus1500,Shoes,East,7/31/2024,5,15,75,288.07143
1020,Cus1191,Hat,West,8/31/2024,7,50,350,160.11246
1005,Cus1471,Jacket,North,5/31/2023,2,60,120,139.16865
1010,Cus1309,Socks,South,10/31/2023,9,30,270,124.49029
1012,Cus1357,Gloves,West,12/31/2023,5,20,100,199.03614
1013,Cus1223,Shirt,North,1/31/2024,8,50,400,331.05769
1017,Cus1114,Jacket,North,5/31/2024,3,30,90,139.21429
1020,Cus1217,Hat,West,8/31/2024,7,50,350,159.78336
1005,Cus1230,Jacket,North,5/31/2023,2,60,120,139.33174
1009,Cus1337,Hat,North,9/30/2023,7,10,70,159.45313
1013,Cus1401,Shirt,North,1/31/2024,8,50,400,330.89157
1014,Cus1382,Shoes,South,2/29/2024,10,60,600,288.45259
1017,Cus1482,Jacket,North,5/31/2024,3,30,90,139.37799
1020,Cus1357,Hat,West,8/31/2024,7,50,350,159.60870
1007,Cus1187,Shirt,East,7/31/2023,12,40,480,330.72464
1010,Cus1330,Socks,South,10/31/2023,9,30,270,124.13625
1003,Cus1226,Hat,East,3/31/2023,7,15,105,159.27700
1006,Cus1074,Gloves,South,6/30/2023,8,25,200,199.27536
1016,Cus1249,Socks,West,4/30/2024,4,20,80,123.78049
1019,Cus1434,Shoes,East,7/31/2024,5,15,75,287.89427
1003,Cus1128,Hat,East,3/31/2023,7,15,105,159.37173
1010,Cus1411,Socks,South,10/31/2023,9,30,270,123.88753
1015,Cus1364,Hat,East,3/31/2024,11,10,110,159.46678
1019,Cus1066,Shoes,East,7/31/2024,5,15,75,288.27648
1020,Cus1431,Hat,West,8/31/2024,7,50,350,159.55342
1005,Cus1210,Jacket,North,5/31/2023,2,60,120,139.49640
1011,Cus1009,Jacket,East,11/30/2023,6,35,210,139.54327
1012,Cus1342,Gloves,West,12/31/2023,5,20,100,199.27361
1016,Cus1233,Socks,West,4/30/2024,4,20,80,123.52941
1003,Cus1270,Hat,East,3/31/2023,7,15,105,159.21930
1004,Cus1124,Socks,West,4/30/2023,3,5,15,123.63636
1011,Cus1364,Jacket,East,11/30/2023,6,35,210,139.37349
1013,Cus1362,Shirt,North,1/31/2024,8,50,400,330.36320
1006,Cus1475,Gloves,South,6/30/2023,8,25,200,199.51456
1013,Cus1317,Shirt,North,1/31/2024,8,50,400,330.19417
1014,Cus1178,Shoes,South,2/29/2024,10,60,600,288.66007
1001,Cus1030,Shirt,North,1/31/2023,5,20,100,330.02433
1003,Cus1384,Hat,East,3/31/2023,7,15,105,159.31459
1005,Cus1374,Jacket,North,5/31/2023,2,60,120,139.20290
1007,Cus1224,Shirt,East,7/31/2023,12,40,480,330.58537
1008,Cus1363,Shoes,West,8/31/2023,4,15,60,288.09910
1011,Cus1072,Jacket,East,11/30/2023,6,35,210,139.24939
1013,Cus1274,Shirt,North,1/31/2024,8,50,400,330.22005
1017,Cus1088,Jacket,North,5/31/2024,3,30,90,139.07767
1019,Cus1126,Shoes,East,7/31/2024,5,15,75,288.51083
1004,Cus1395,Socks,West,4/30/2023,3,5,15,123.90394
1011,Cus1350,Jacket,East,11/30/2023,6,35,210,139.19708
1016,Cus1189,Socks,West,4/30/2024,4,20,80,124.17284
1019,Cus1225,Shoes,East,7/31/2024,5,15,75,288.89693
1003,Cus1091,Hat,East,3/31/2023,7,15,105,159.41021
1004,Cus1437,Socks,West,4/30/2023,3,5,15,124.28218
1009,Cus1042,Hat,North,9/30/2023,7,10,70,159.50617
1010,Cus1285,Socks,South,10/31/2023,9,30,270,124.55335
1017,Cus1261,Jacket,North,5/31/2024,3,30,90,139.02439
1019,Cus1007,Shoes,East,7/31/2024,5,15,75,289.28442
1002,Cus1161,Shoes,South,2/28/2023,10,50,500,289.67332
1003,Cus1062,Hat,East,3/31/2023,7,15,105,159.66431
1005,Cus1261,Jacket,North,5/31/2023,2,60,120,139.14425
1007,Cus1410,Shirt,East,7/31/2023,12,40,480,330.04902
1010,Cus1176,Socks,South,10/31/2023,9,30,270,124.19154
1011,Cus1087,Jacket,East,11/30/2023,6,35,210,139.19118
1013,Cus1042,Shirt,North,1/31/2024,8,50,400,329.68059
1014,Cus1378,Shoes,South,2/29/2024,10,60,600,289.29091
1015,Cus1269,Hat,East,3/31/2024,11,10,110,159.76106
1016,Cus1225,Socks,West,4/30/2024,4,20,80,123.82793
1017,Cus1086,Jacket,North,5/31/2024,3,30,90,139.01720
1001,Cus1464,Shirt,North,1/31/2023,5,20,100,329.50739
1004,Cus1449,Socks,West,4/30/2023,3,5,15,123.93750
1005,Cus1307,Jacket,North,5/31/2023,2,60,120,139.13793
1006,Cus1384,Gloves,South,6/30/2023,8,25,200,199.51338
1008,Cus1477,Shoes,West,8/31/2023,4,15,60,288.72495
1010,Cus1065,Socks,South,10/31/2023,9,30,270,124.21053
1015,Cus1029,Hat,East,3/31/2024,11,10,110,159.84929
1016,Cus1155,Socks,West,4/30/2024,4,20,80,123.84422
1018,Cus1098,Gloves,South,6/30/2024,12,25,300,199.51220
1019,Cus1220,Shoes,East,7/31/2024,5,15,75,289.14234
1001,Cus1020,Shirt,North,1/31/2023,5,20,100,330.07407
1002,Cus1185,Shoes,South,2/28/2023,10,50,500,289.53382
1003,Cus1395,Hat,East,3/31/2023,7,15,105,159.93783
1010,Cus1020,Socks,South,10/31/2023,9,30,270,123.95466
1014,Cus1041,Shoes,South,2/29/2024,10,60,600,289.14835
1017,Cus1228,Jacket,North,5/31/2024,3,30,90,139.18519
1007,Cus1424,Shirt,East,7/31/2023,12,40,480,330.64356
1008,Cus1037,Shoes,West,8/31/2023,4,15,60,288.57798
1016,Cus1443,Socks,West,4/30/2024,4,20,80,123.58586
1020,Cus1145,Hat,West,8/31/2024,7,50,350,160.03559
1003,Cus1309,Hat,East,3/31/2023,7,15,105,159.69697
1006,Cus1144,Gloves,South,6/30/2023,8,25,200,199.26650
1011,Cus1025,Jacket,East,11/30/2023,6,35,210,139.30693
1015,Cus1212,Hat,East,3/31/2024,11,10,110,159.79464
1019,Cus1132,Shoes,East,7/31/2024,5,15,75,288.99816
1004,Cus1454,Socks,West,4/30/2023,3,5,15,123.69620
1008,Cus1083,Shoes,West,8/31/2023,4,15,60,289.39227
1018,Cus1328,Gloves,South,6/30/2024,12,25,300,199.26471
1020,Cus1377,Hat,West,8/31/2024,7,50,350,159.88372
1001,Cus1450,Shirt,North,1/31/2023,5,20,100,330.27295
1006,Cus1067,Gloves,South,6/30/2023,8,25,200,199.01720
1011,Cus1172,Jacket,East,11/30/2023,6,35,210,139.13151
1012,Cus1380,Gloves,West,12/31/2023,5,20,100,199.01478
1014,Cus1418,Shoes,South,2/29/2024,10,60,600,289.81550
1015,Cus1253,Hat,East,3/31/2024,11,10,110,159.54301
1016,Cus1334,Socks,West,4/30/2024,4,20,80,123.97208
1020,Cus1475,Hat,West,8/31/2024,7,50,350,159.63196
1006,Cus1134,Gloves,South,6/30/2023,8,25,200,199.25926
1017,Cus1454,Jacket,North,5/31/2024,3,30,90,138.95522
1019,Cus1254,Shoes,East,7/31/2024,5,15,75,289.24214
1001,Cus1113,Shirt,North,1/31/2023,5,20,100,330.84577
1005,Cus1440,Jacket,North,5/31/2023,2,60,120,139.07731
1015,Cus1415,Hat,East,3/31/2024,11,10,110,159.28957
1016,Cus1485,Socks,West,4/30/2024,4,20,80,124.08397
1020,Cus1044,Hat,West,8/31/2024,7,50,350,159.37838
1002,Cus1048,Shoes,South,2/28/2023,10,50,500,289.63889
1004,Cus1230,Socks,West,4/30/2023,3,5,15,124.19643
1006,Cus1427,Gloves,South,6/30/2023,8,25,200,199.25743
1008,Cus1314,Shoes,West,8/31/2023,4,15,60,289.24861
1010,Cus1105,Socks,South,10/31/2023,9,30,270,124.47570
1014,Cus1169,Shoes,South,2/29/2024,10,60,600,289.67472
1018,Cus1138,Gloves,South,6/30/2024,12,25,300,199.25558
1019,Cus1276,Shoes,East,7/31/2024,5,15,75,289.09683
1002,Cus1095,Shoes,South,2/28/2023,10,50,500,289.49627
1003,Cus1397,Hat,East,3/31/2023,7,15,105,159.03430
1009,Cus1340,Hat,North,9/30/2023,7,10,70,159.13201
1016,Cus1427,Socks,West,4/30/2024,4,20,80,124.10256
1003,Cus1060,Hat,East,3/31/2023,7,15,105,159.29348
1005,Cus1137,Jacket,North,5/31/2023,2,60,120,139.12500
1014,Cus1102,Shoes,South,2/29/2024,10,60,600,289.10280
1016,Cus1090,Socks,West,4/30/2024,4,20,80,124.21594
1019,Cus1361,Shoes,East,7/31/2024,5,15,75,288.52060
1008,Cus1111,Shoes,West,8/31/2023,4,15,60,288.92120
1016,Cus1158,Socks,West,4/30/2024,4,20,80,124.32990
1018,Cus1320,Gloves,South,6/30/2024,12,25,300,199.00498
1007,Cus1376,Shirt,East,7/31/2023,12,40,480,331.42145
1008,Cus1302,Shoes,West,8/31/2023,4,15,60,289.35150
1013,Cus1439,Shirt,North,1/31/2024,8,50,400,331.05000
1001,Cus1017,Shirt,North,1/31/2023,5,20,100,330.87719
1005,Cus1276,Jacket,North,5/31/2023,2,60,120,139.17293
1007,Cus1233,Shirt,East,7/31/2023,12,40,480,331.45729
1013,Cus1013,Shirt,North,1/31/2024,8,50,400,331.08312
1016,Cus1441,Socks,West,4/30/2024,4,20,80,124.44444
1020,Cus1271,Hat,West,8/31/2024,7,50,350,159.39201
1006,Cus1290,Gloves,South,6/30/2023,8,25,200,198.75312
1018,Cus1182,Gloves,South,6/30/2024,12,25,300,198.75000
1002,Cus1227,Shoes,South,2/28/2023,10,50,500,289.78343
1003,Cus1003,Hat,East,3/31/2023,7,15,105,159.04545
1004,Cus1164,Socks,West,4/30/2023,3,5,15,124.55959
1010,Cus1039,Socks,South,10/31/2023,9,30,270,124.84416
1012,Cus1035,Gloves,West,12/31/2023,5,20,100,198.49624
1014,Cus1306,Shoes,South,2/29/2024,10,60,600,289.38679
1015,Cus1201,Hat,East,3/31/2024,11,10,110,159.14390
1016,Cus1283,Socks,West,4/30/2024,4,20,80,124.46615
1017,Cus1059,Jacket,North,5/31/2024,3,30,90,139.22111
1004,Cus1349,Socks,West,4/30/2023,3,5,15,124.58225
1008,Cus1114,Shoes,West,8/31/2023,4,15,60,288.79962
1009,Cus1236,Hat,North,9/30/2023,7,10,70,159.23358
1015,Cus1354,Hat,East,3/31/2024,11,10,110,159.39671
1018,Cus1013,Gloves,South,6/30/2024,12,25,300,198.74372
1019,Cus1421,Shoes,East,7/31/2024,5,15,75,289.23295
1002,Cus1441,Shoes,South,2/28/2023,10,50,500,289.63947
1004,Cus1347,Socks,West,4/30/2023,3,5,15,124.86911
1008,Cus1243,Shoes,West,8/31/2023,4,15,60,289.23954
1010,Cus1051,Socks,South,10/31/2023,9,30,270,125.15748
1011,Cus1209,Jacket,East,11/30/2023,6,35,210,139.34509
1018,Cus1016,Gloves,South,6/30/2024,12,25,300,198.48866
1001,Cus1122,Shirt,North,1/31/2023,5,20,100,330.90909
1005,Cus1131,Jacket,North,5/31/2023,2,60,120,139.16667
1015,Cus1388,Hat,East,3/31/2024,11,10,110,159.48718
1016,Cus1390,Socks,West,4/30/2024,4,20,80,124.77632
1018,Cus1164,Gloves,South,6/30/2024,12,25,300,198.23232
1005,Cus1121,Jacket,North,5/31/2023,2,60,120,139.21519
1014,Cus1048,Shoes,South,2/29/2024,10,60,600,289.67619
1016,Cus1488,Socks,West,4/30/2024,4,20,80,124.89446
1019,Cus1011,Shoes,East,7/31/2024,5,15,75,289.08397
1002,Cus1269,Shoes,South,2/28/2023,10,50,500,289.49331
1003,Cus1127,Hat,East,3/31/2023,7,15,105,159.57798
1006,Cus1104,Gloves,South,6/30/2023,8,25,200,197.97468
1010,Cus1314,Socks,South,10/31/2023,9,30,270,125.01323
1011,Cus1055,Jacket,East,11/30/2023,6,35,210,139.26396
1012,Cus1406,Gloves,West,12/31/2023,5,20,100,197.96954
1013,Cus1161,Shirt,North,1/31/2024,8,50,400,331.49367
1018,Cus1404,Gloves,South,6/30/2024,12,25,300,198.21883
1004,Cus1335,Socks,West,4/30/2023,3,5,15,124.62865
1009,Cus1323,Hat,North,9/30/2023,7,10,70,159.67831
1010,Cus1466,Socks,South,10/31/2023,9,30,270,124.92021
1014,Cus1230,Shoes,South,2/29/2024,10,60,600,289.09004
1017,Cus1038,Jacket,North,5/31/2024,3,30,90,139.08397
1018,Cus1324,Gloves,South,6/30/2024,12,25,300,197.95918
1019,Cus1312,Shoes,East,7/31/2024,5,15,75,288.49328
1001,Cus1147,Shirt,North,1/31/2023,5,20,100,331.31980
1005,Cus1400,Jacket,North,5/31/2023,2,60,120,139.20918
1013,Cus1442,Shirt,North,1/31/2024,8,50,400,331.90840
1018,Cus1218,Gloves,South,6/30/2024,12,25,300,197.69821
1013,Cus1253,Shirt,North,1/31/2024,8,50,400,331.73469
1015,Cus1159,Hat,East,3/31/2024,11,10,110,159.84346
1001,Cus1433,Shirt,North,1/31/2023,5,20,100,331.56010
